order_id,customer_id,order_date,revenue,channel
2170,335,2025-05-19,90.89,Email
2171,161,2024-06-05,115.7,Organic
2172,550,2025-07-13,46.55,Email
2173,761,2024-03-20,55.22,Email
2174,212,2023-09-14,24.4,Organic
2175,318,2025-07-29,78.11,Email
2176,163,2025-05-02,29.09,Referral
2177,602,2025-11-13,114.39,Email
2178,283,2025-04-18,10.0,Paid Search
2179,147,2025-08-10,58.42,Paid Search
2180,409,2025-07-17,98.07,
2181,583,2025-07-17,91.03,Email
2182,474,2025-11-10,241.58,
2183,755,2025-08-18,100.99,Referral
2184,662,2025-08-12,19.76,Referral
2185,718,2025-08-25,74.27,Email
2186,628,2025-07-31,10.0,Organic
2187,426,2024-10-25,75.16,
2188,633,2025-12-26,30.02,Email
2189,469,2025-07-04,134.92,Organic
2190,716,2025-05-10,47.03,Paid Search
2191,403,2024-09-15,72.99,Organic
2192,162,2025-02-07,41.87,Referral
2193,683,2023-09-21,184.33,Organic
2194,506,2025-02-05,60.73,
2195,378,2025-08-19,189.95,Paid Search
2196,517,2025-11-17,128.85,
2197,420,2025-08-05,108.92,Organic
2198,259,2024-06-07,102.12,Paid Search
2199,474,2025-06-22,103.63,Paid Search
2200,655,2025-09-22,10.0,Email
2201,352,2025-08-14,63.27,
2202,407,2023-12-12,130.71,Paid Search
2203,257,2024-08-18,77.07,Organic
2204,335,2025-09-29,10.0,
2205,497,2025-12-24,76.86,Paid Search
2206,85,2025-06-12,182.25,Organic
2207,731,2025-08-09,154.81,Organic
2208,483,2025-09-11,76.28,Organic
2209,175,2025-01-20,137.09,Paid Search
2210,182,2024-11-04,58.01,Paid Search
2211,548,2025-05-16,10.0,
2212,80,2025-06-10,24.53,Paid Search
2213,694,2025-09-18,173.77,Organic
2214,452,2025-11-08,63.56,Organic
2215,222,2025-09-14,65.4,Paid Search
2216,692,2024-12-01,62.01,Organic
2217,453,2025-09-16,194.25,Paid Search
2218,651,2025-12-09,177.56,Paid Search
2219,400,2025-11-22,213.13,Referral
2220,455,2024-04-06,70.46,Paid Search
2221,50,2025-05-07,97.74,Organic
2222,256,2025-02-08,10.0,
2223,205,2025-05-16,168.62,
2224,432,2025-05-06,10.0,Paid Search
2225,346,2025-05-11,93.01,Paid Search
2226,226,2023-08-28,14.16,Organic
2227,742,2025-03-09,44.67,Paid Search
2228,426,2025-07-21,29.76,
2229,335,2025-04-04,43.53,Organic
2230,640,2024-12-22,47.65,Email
2231,439,2024-03-05,47.1,Organic
2232,219,2024-07-22,130.0,
2233,332,2024-02-23,13.71,
2234,412,2025-12-24,93.23,Paid Search
2235,399,2025-09-03,153.08,
2236,226,2023-06-27,49.21,Referral
2237,666,2025-09-30,36.92,Referral
2238,45,2025-06-02,66.17,
2239,421,2025-09-23,150.78,Email
2240,105,2025-12-16,91.65,
2241,258,2025-09-19,48.13,Referral
2242,647,2025-04-21,109.03,Organic
2243,341,2025-08-30,13.86,Referral
2244,683,2024-11-19,120.88,Paid Search
2245,344,2025-08-31,104.52,Email
2246,392,2024-11-05,61.53,Organic
2247,516,2025-08-11,29.68,Paid Search
2248,239,2023-05-07,26.8,Paid Search
2249,317,2024-06-11,112.09,Email
2250,776,2025-07-21,153.74,Paid Search
2251,62,2025-07-31,41.76,Referral
2252,511,2025-01-14,107.5,Organic
2253,156,2025-08-26,10.0,
2254,658,2024-05-24,44.92,Organic
2255,743,2025-12-15,78.14,Email
2256,757,2025-08-29,25.42,
2257,285,2025-08-30,23.81,Paid Search
2258,534,2025-09-23,39.93,
2259,769,2025-10-07,97.53,
2260,751,2025-08-23,68.76,Referral
2261,249,2025-11-19,10.0,Paid Search
2262,681,2024-08-27,10.0,Organic
2263,623,2025-06-15,43.59,Referral
2264,188,2024-10-04,107.46,Paid Search
2265,67,2025-11-16,10.0,Paid Search
2266,198,2024-10-07,50.02,Organic
2267,210,2025-07-27,48.43,Paid Search
2268,178,2025-01-28,163.3,Organic
2269,520,2023-07-03,56.9,Email
2270,743,2025-11-11,102.98,Referral
2271,169,2024-11-30,88.48,Organic
2272,435,2024-01-18,10.0,Organic
2273,311,2025-05-14,126.09,Email
2274,651,2025-01-31,92.92,Referral
2275,493,2023-12-13,110.5,Referral
2276,408,2024-11-06,315.57,Organic
2277,483,2025-10-22,10.0,Email
2278,518,2025-04-21,183.48,Email
2279,779,2025-07-27,62.75,Email
2280,21,2025-06-10,97.24,Email
2281,86,2025-11-18,77.27,Referral
2282,610,2023-11-15,54.55,Organic
2283,264,2025-06-06,45.81,Email
2284,314,2025-09-11,99.77,Referral
2285,385,2025-09-06,10.0,Email
2286,74,2025-04-02,125.03,Organic
2287,733,2025-07-08,55.03,Organic
2288,159,2025-11-10,12.2,Organic
2289,5,2023-03-22,53.0,Referral
2290,504,2025-09-03,155.43,Email
2291,405,2025-12-01,47.88,Referral
2292,394,2025-04-17,101.51,Referral
2293,657,2025-10-02,36.14,Paid Search
2294,419,2024-01-14,125.48,Paid Search
2295,395,2025-02-02,121.13,
2296,199,2025-11-06,190.92,Email
2297,262,2025-10-21,69.47,Email
2298,651,2025-10-07,120.12,Referral
2299,714,2024-12-10,85.88,
2300,435,2025-08-13,157.75,
2301,249,2025-12-06,36.87,Paid Search
2302,371,2023-03-14,124.7,Organic
2303,268,2025-03-15,68.32,Email
2304,698,2023-11-15,76.15,Referral
2305,254,2025-12-04,85.51,Organic
2306,13,2025-04-14,95.13,Paid Search
2307,660,2025-11-21,73.03,Email
2308,408,2025-10-09,92.88,Paid Search
2309,531,2025-07-05,174.69,Email
2310,170,2025-11-07,139.13,Email
2311,259,2025-10-16,132.15,Referral
2312,513,2024-10-29,52.67,Email
2313,601,2024-06-28,26.65,Email
2314,771,2023-09-03,137.32,
2315,652,2025-12-30,132.56,Organic
2316,276,2025-01-04,168.36,Email
2317,716,2024-08-16,43.76,Paid Search
2318,173,2025-08-07,66.23,Paid Search
2319,100,2024-03-09,10.0,
2320,538,2024-06-02,56.45,Referral
2321,751,2025-10-13,139.79,Organic
2322,181,2025-08-25,52.01,Organic
2323,721,2024-06-30,118.43,Organic
2324,499,2023-10-27,68.57,Paid Search
2325,462,2025-12-24,99.44,Organic
2326,191,2025-03-17,11.14,Paid Search
2327,768,2025-11-12,85.11,
2328,266,2025-11-17,10.0,Email
2329,642,2025-12-30,68.79,Paid Search
2330,652,2025-12-29,10.0,Paid Search
2331,301,2024-09-15,152.36,Email
2332,128,2024-08-07,126.64,
2333,351,2024-05-04,108.0,Organic
2334,490,2025-01-14,171.26,Paid Search
2335,10,2024-12-21,23.07,
2336,770,2025-06-29,184.84,Paid Search
2337,100,2024-08-01,135.93,Paid Search
2338,385,2025-10-18,65.81,Referral
2339,498,2025-05-06,148.14,Referral
2340,619,2025-10-20,13.62,Referral
2341,380,2025-12-30,30.53,
2342,323,2024-06-25,43.48,Referral
2343,682,2025-09-17,48.26,Email
2344,626,2025-05-22,16.61,Referral
2345,339,2025-11-25,153.38,Paid Search
2346,4,2025-07-03,64.47,Email
2347,743,2025-08-19,101.15,Paid Search
2348,617,2025-04-15,45.78,Referral
2349,717,2024-10-27,10.0,Referral
2350,463,2025-12-29,96.2,Email
2351,677,2025-09-15,10.0,Paid Search
2352,654,2025-11-09,75.88,Paid Search
2353,649,2024-08-31,10.0,Paid Search
2354,754,2024-12-16,199.24,Email
2355,240,2025-06-18,134.68,Email
2356,410,2025-07-18,86.35,Paid Search
2357,357,2025-11-05,155.82,Email
2358,675,2025-12-17,29.22,Email
2359,301,2025-01-05,112.61,Organic
2360,533,2025-11-13,91.99,
2361,131,2025-10-05,95.84,Paid Search
2362,309,2025-12-07,156.34,Email
2363,173,2025-07-15,123.95,Paid Search
2364,494,2025-11-30,97.32,Organic
2365,250,2025-02-20,10.0,Organic
2366,772,2024-07-05,22.4,Paid Search
2367,446,2025-12-20,72.64,Paid Search
2368,165,2024-07-22,85.6,Email
2369,785,2025-01-12,12.19,Organic
2370,737,2025-11-22,224.7,
2371,687,2025-05-28,170.98,Organic
2372,548,2025-08-27,116.13,Paid Search
2373,709,2025-11-17,84.32,
2374,590,2025-12-03,67.27,Paid Search
2375,660,2025-05-16,22.88,Email
2376,735,2025-12-22,84.65,Email
2377,239,2023-11-30,95.47,Referral
2378,119,2025-01-23,10.0,
2379,115,2023-07-05,100.05,Referral
2380,759,2025-07-01,70.68,Organic
2381,763,2024-02-05,10.0,Referral
2382,131,2025-03-30,28.38,Email
2383,591,2025-09-22,55.18,Paid Search
2384,319,2024-04-28,193.26,Organic
2385,398,2025-12-16,113.39,Referral
2386,790,2025-09-17,10.0,
2387,533,2025-04-09,109.16,Organic
2388,110,2024-10-02,10.0,
2389,552,2025-12-11,144.96,Email
2390,324,2024-05-20,51.73,Referral
2391,225,2025-10-20,74.38,
2392,151,2025-07-30,159.55,Organic
2393,765,2025-12-23,10.0,Paid Search
2394,614,2024-11-26,10.0,Referral
2395,515,2025-09-26,44.98,Paid Search
2396,281,2025-11-18,142.3,
2397,647,2024-10-26,10.0,
2398,299,2025-03-10,10.0,Paid Search
2399,342,2023-12-17,52.93,Organic
2400,751,2025-06-30,113.1,Paid Search
2401,795,2024-01-09,152.02,Email
2402,745,2024-09-16,52.21,Referral
2403,676,2024-12-11,55.31,
2404,562,2025-11-17,149.23,Referral
2405,433,2025-10-04,10.0,Referral
2406,776,2025-08-28,56.69,Email
2407,74,2025-10-18,91.43,Referral
2408,290,2025-03-04,106.95,Organic
2409,718,2025-12-31,49.41,Email
2410,100,2024-05-11,82.07,Referral
2411,771,2023-06-23,10.0,Referral
2412,469,2025-11-20,40.51,
2413,592,2024-09-15,107.21,
2414,713,2025-02-10,21.06,Referral
2415,149,2025-06-30,83.54,Organic
2416,767,2024-02-24,106.81,Paid Search
2417,371,2023-08-12,59.45,Organic
2418,386,2024-08-14,90.23,Organic
2419,58,2023-10-27,22.24,Referral
2420,486,2025-08-14,67.6,Paid Search
2421,121,2025-05-29,116.61,
2422,608,2024-07-16,89.42,Organic
2423,643,2025-07-24,44.81,Organic
2424,35,2024-03-20,93.45,Organic
2425,407,2025-03-18,122.88,Referral
2426,705,2025-08-27,10.0,Organic
2427,669,2025-08-14,149.54,Paid Search
2428,797,2025-11-17,59.82,Email
2429,282,2025-12-05,105.53,Email
2430,377,2024-11-01,151.83,Paid Search
2431,120,2025-03-29,10.0,
2432,501,2025-09-09,37.43,
2433,24,2025-08-04,62.69,Email
2434,281,2025-08-31,32.97,Paid Search
2435,608,2023-10-31,184.1,Email
2436,496,2025-03-22,28.59,Email
2437,306,2025-04-03,46.67,
2438,102,2025-04-21,92.26,Paid Search
2439,731,2025-09-29,10.0,Organic
2440,416,2025-10-31,56.26,Paid Search
2441,404,2025-09-03,99.05,Email
2442,66,2024-10-13,60.03,Paid Search
2443,772,2024-11-03,74.4,Paid Search
2444,186,2025-12-12,48.24,Organic
2445,6,2025-09-28,10.0,Email
2446,322,2023-09-14,99.3,Paid Search
2447,132,2024-03-09,185.3,Organic
2448,90,2025-02-03,81.1,Referral
2449,772,2024-05-10,93.52,Paid Search
2450,128,2025-03-30,121.56,
2451,373,2025-10-25,10.0,Organic
2452,434,2025-04-20,182.15,Paid Search
2453,255,2025-07-14,92.14,Paid Search
2454,532,2024-11-29,177.91,
2455,144,2025-06-21,36.02,Email
2456,712,2025-11-21,189.08,Referral
2457,621,2025-06-05,126.51,Organic
2458,705,2024-12-15,113.18,
2459,243,2023-04-14,94.04,Organic
2460,146,2024-12-30,65.09,Organic
2461,138,2025-12-03,152.03,Organic
2462,606,2025-09-30,88.42,Referral
2463,132,2025-05-25,10.0,Paid Search
2464,564,2025-06-26,12.97,Referral
2465,391,2024-12-30,68.85,
2466,468,2025-06-12,98.6,Referral
2467,693,2025-10-26,76.6,Organic
2468,549,2024-07-11,153.14,
2469,645,2025-07-28,10.0,Referral
2470,649,2025-08-11,88.62,Organic
2471,732,2024-04-16,10.0,Organic
2472,430,2024-04-03,125.58,
2473,445,2024-07-17,74.33,Paid Search
2474,619,2025-07-19,105.18,
2475,277,2025-09-10,28.17,Paid Search
2476,701,2025-11-16,156.77,Email
2477,68,2025-10-12,142.5,Paid Search
2478,372,2024-12-01,115.01,Referral
2479,150,2025-02-28,72.23,Referral
2480,11,2025-02-24,114.79,Email
2481,228,2025-09-28,37.59,Paid Search
2482,127,2024-10-22,131.33,
2483,603,2025-03-18,178.97,Paid Search
2484,542,2025-03-01,144.24,
2485,565,2024-07-30,36.22,Paid Search
2486,50,2024-10-07,101.69,Referral
2487,770,2025-10-05,10.0,Organic
2488,354,2025-05-27,114.34,
2489,607,2025-11-25,107.04,Referral
2490,10,2025-11-06,10.0,Organic
2491,674,2025-12-13,10.29,Organic
2492,388,2025-11-30,63.01,Referral
2493,55,2025-10-19,61.95,Organic
2494,695,2025-12-15,10.0,Email
2495,724,2024-09-01,103.34,Organic
2496,450,2024-07-28,95.09,
2497,515,2024-08-10,68.34,Referral
2498,439,2025-04-19,34.65,Organic
2499,313,2024-07-26,142.92,Referral
2500,417,2025-12-24,179.32,
2501,93,2025-11-03,50.99,Paid Search
2502,79,2025-06-14,43.27,Organic
2503,96,2025-04-10,109.47,Paid Search
2504,87,2025-12-15,58.52,Referral
2505,568,2025-11-25,71.64,Paid Search
2506,435,2025-06-14,124.38,Organic
2507,492,2025-10-06,10.0,Paid Search
2508,416,2023-11-28,159.1,
2509,764,2025-09-23,84.36,Email
2510,720,2025-07-16,55.31,Organic
2511,757,2025-12-09,74.65,Paid Search
2512,622,2025-09-09,77.75,Organic
2513,691,2025-09-03,10.0,Organic
2514,180,2024-07-29,169.7,Referral
2515,137,2025-11-03,82.48,Referral
2516,53,2025-09-29,106.58,Email
2517,389,2025-01-04,137.09,
2518,116,2024-05-04,18.73,Organic
2519,553,2024-06-21,108.41,Referral
2520,307,2025-05-20,63.94,Referral
2521,272,2025-07-25,130.81,Paid Search
2522,756,2025-12-28,10.0,Organic
2523,313,2025-10-07,74.05,Paid Search
2524,475,2025-12-02,43.83,Email
2525,59,2025-05-26,105.94,Paid Search
2526,631,2025-04-07,108.2,Referral
2527,306,2024-08-23,37.54,Paid Search
2528,6,2025-08-06,37.27,Organic
2529,412,2025-12-25,73.36,
2530,104,2025-12-09,26.2,Email
2531,203,2025-01-10,130.52,Organic
2532,421,2025-08-08,57.85,Email
2533,8,2024-04-30,10.0,Referral
2534,232,2025-07-04,57.51,Email
2535,384,2024-08-31,17.69,Referral
2536,439,2024-05-07,10.0,Referral
2537,112,2025-07-20,10.0,Email
2538,166,2023-12-31,86.56,
2539,766,2025-10-31,159.72,Paid Search
2540,368,2025-12-19,98.79,Organic
2541,114,2024-08-06,43.61,Referral
2542,42,2023-10-25,107.35,Email
2543,432,2025-11-05,52.45,Referral
2544,33,2023-12-18,38.32,Organic
2545,491,2025-01-26,10.74,Paid Search
2546,432,2025-09-01,10.0,Email
2547,699,2025-11-12,56.6,Organic
2548,333,2025-10-23,89.48,Email
2549,135,2023-12-27,74.2,Paid Search
2550,22,2024-11-12,55.04,Organic
2551,353,2025-09-02,23.26,Paid Search
2552,786,2025-12-04,116.49,Paid Search
2553,695,2025-08-01,10.0,Email
2554,612,2025-06-04,126.56,Paid Search
2555,445,2024-10-28,19.87,Referral
2556,289,2025-10-07,34.85,Paid Search
2557,780,2025-07-13,10.0,Organic
2558,633,2025-12-07,49.92,Organic
2559,256,2024-11-04,138.52,Paid Search
2560,270,2024-07-19,110.94,
2561,204,2025-09-29,138.71,Paid Search
2562,718,2025-12-08,111.33,Organic
2563,194,2025-09-26,13.78,Organic
2564,235,2024-12-24,60.15,Organic
2565,411,2024-11-22,33.19,Referral
2566,197,2024-06-30,159.83,Email
2567,19,2025-11-26,10.0,Organic
2568,94,2023-12-24,133.62,Email
2569,418,2025-03-16,133.58,Referral
2570,717,2025-11-25,189.78,Organic
2571,228,2025-09-18,55.42,
2572,491,2024-06-30,122.74,Email
2573,660,2024-12-18,216.9,
2574,113,2025-11-30,42.94,Referral
2575,288,2025-06-19,10.0,Email
2576,253,2025-11-08,10.0,Paid Search
2577,187,2025-10-07,122.76,Paid Search
2578,54,2025-11-16,10.0,Organic
2579,293,2025-08-28,57.66,Referral
2580,622,2025-06-12,106.24,Email
2581,190,2025-06-03,91.11,
2582,373,2025-03-24,105.53,Referral
2583,115,2023-07-21,93.34,Paid Search
2584,700,2025-02-22,156.73,Organic
2585,340,2025-04-16,22.86,Referral
2586,761,2025-09-04,39.38,Referral
2587,244,2025-10-12,33.64,Organic
2588,599,2024-07-14,129.81,Paid Search
2589,109,2025-06-03,134.02,Paid Search
2590,43,2025-01-11,107.07,Organic
2591,198,2025-09-06,151.01,Email
2592,102,2024-08-07,10.0,Referral
2593,309,2025-11-09,180.03,Email
2594,780,2024-11-22,171.39,Organic
2595,45,2025-06-17,124.14,Organic
2596,429,2025-03-27,186.91,Referral
2597,375,2025-05-20,10.0,
2598,447,2025-09-06,48.53,
2599,430,2025-04-17,35.88,Paid Search
2600,171,2024-11-28,123.29,Referral
2601,714,2025-01-16,16.99,Referral
2602,47,2025-11-19,125.45,Paid Search
2603,711,2025-04-16,162.23,Email
2604,507,2025-11-07,121.71,Paid Search
2605,170,2025-04-21,97.03,
2606,576,2025-05-24,20.73,Email
2607,411,2025-09-09,29.19,
2608,212,2023-11-08,154.98,
2609,164,2025-01-17,126.76,Paid Search
2610,526,2025-11-30,77.66,Referral
2611,311,2025-03-08,54.93,Referral
2612,726,2024-08-12,10.0,Paid Search
2613,176,2025-08-06,15.75,Paid Search
2614,547,2024-06-25,194.69,Referral
2615,41,2025-08-14,10.0,
2616,285,2025-05-28,91.37,Referral
2617,53,2025-04-04,140.45,Organic
2618,548,2024-08-07,10.0,
2619,665,2024-05-22,91.08,Referral
2620,333,2025-05-14,136.27,Referral
2621,740,2024-03-02,80.75,Email
2622,627,2024-05-22,252.1,Referral
2623,59,2025-10-11,10.0,Paid Search
2624,365,2025-06-23,143.52,Referral
2625,181,2025-06-26,69.63,Paid Search
2626,551,2025-06-17,126.32,Paid Search
2627,740,2025-11-19,106.48,Email
2628,670,2025-10-18,36.01,Organic
2629,453,2024-05-16,93.74,Referral
2630,276,2024-12-29,10.0,Email
2631,160,2024-06-22,116.19,Organic
2632,748,2025-07-07,97.89,Referral
2633,152,2025-12-09,118.32,Paid Search
2634,508,2024-03-05,143.49,Email
2635,190,2025-04-25,102.06,Organic
2636,584,2025-10-25,88.89,Organic
2637,664,2024-02-13,27.14,Paid Search
2638,318,2024-10-26,37.27,Organic
2639,404,2025-11-09,151.2,Organic
2640,72,2025-11-13,166.18,
2641,437,2024-06-19,65.71,
2642,661,2025-11-17,82.76,Paid Search
2643,742,2025-09-09,25.72,Organic
2644,745,2025-09-18,150.37,Paid Search
2645,618,2024-01-10,119.93,
2646,394,2024-08-20,196.47,Paid Search
2647,14,2025-12-05,27.3,Paid Search
2648,136,2025-12-26,57.32,Paid Search
2649,275,2024-03-15,93.89,Paid Search
2650,10,2025-12-30,118.79,Paid Search
2651,556,2025-12-09,67.06,Referral
2652,725,2024-01-08,27.62,Organic
2653,143,2024-10-18,132.88,Email
2654,168,2024-12-21,123.27,Referral
2655,491,2024-10-04,25.02,Organic
2656,58,2025-01-27,161.33,Referral
2657,643,2025-12-14,150.21,Paid Search
2658,22,2024-08-20,88.06,
2659,558,2025-05-02,84.78,Paid Search
2660,524,2025-12-09,113.24,Organic
2661,2,2024-12-31,28.3,Paid Search
2662,233,2025-03-19,81.8,Email
2663,151,2025-09-03,10.0,Referral
2664,232,2025-10-22,132.59,
2665,704,2025-12-26,10.0,Paid Search
2666,504,2025-01-05,170.21,Paid Search
2667,230,2025-09-15,60.19,Referral
2668,366,2023-11-08,67.3,
2669,122,2025-01-08,42.34,Paid Search
2670,45,2025-10-17,62.72,Organic
2671,183,2025-07-05,165.11,Referral
2672,615,2025-06-25,10.0,Email
2673,154,2024-11-03,156.62,Referral
2674,357,2025-05-23,100.28,Referral
2675,512,2025-10-16,10.0,Referral
2676,729,2025-11-26,15.48,Paid Search
2677,3,2025-11-26,180.58,Organic
2678,797,2025-06-08,23.27,Referral
2679,152,2025-10-24,10.8,Email
2680,739,2025-09-17,148.24,Email
2681,69,2025-10-07,100.31,
2682,745,2024-05-23,23.72,Organic
2683,93,2025-08-15,93.0,Organic
2684,187,2025-11-20,18.45,Referral
2685,327,2025-02-04,146.05,
2686,493,2025-09-02,143.68,Email
2687,617,2025-08-01,111.92,Organic
2688,670,2025-10-17,101.7,Email
2689,429,2025-12-03,185.67,
2690,546,2025-09-17,79.98,
2691,394,2024-09-21,10.0,Email
2692,540,2025-05-27,106.97,Organic
2693,720,2024-10-25,205.16,Organic
2694,371,2023-01-21,19.11,Organic
2695,18,2025-07-21,58.31,Email
2696,137,2025-07-23,104.99,
2697,358,2025-03-12,76.77,Organic
2698,302,2025-09-22,21.06,Organic
2699,565,2024-12-31,147.31,Organic
2700,216,2025-10-16,219.2,
2701,765,2025-10-16,91.77,Paid Search
2702,713,2025-09-24,25.76,Organic
2703,387,2025-10-11,10.0,Email
2704,381,2024-10-24,95.48,Paid Search
2705,679,2025-01-30,146.23,Paid Search
2706,489,2025-08-22,108.51,Organic
2707,31,2025-06-20,79.86,
2708,145,2024-12-18,44.64,Organic
2709,79,2023-06-10,14.47,Email
2710,154,2024-03-04,130.09,Email
2711,762,2025-11-20,134.83,Referral
2712,482,2024-10-24,10.0,Referral
2713,455,2025-12-04,175.39,Paid Search
2714,294,2025-03-16,114.44,
2715,62,2025-12-07,163.98,Paid Search
2716,619,2025-06-11,10.0,Organic
2717,12,2024-05-08,10.0,
2718,697,2025-12-25,71.06,Email
2719,568,2025-03-30,110.17,Referral
2720,727,2024-01-19,187.78,Email
2721,161,2024-11-17,122.36,Paid Search
2722,535,2025-09-26,65.44,Organic
2723,761,2024-08-13,18.42,Email
2724,634,2024-09-12,153.8,Organic
2725,402,2025-08-04,22.12,Paid Search
2726,710,2025-11-10,177.71,Email
2727,321,2025-06-10,62.94,Email
2728,169,2024-07-06,175.43,Referral
2729,663,2025-11-20,120.74,Organic
2730,277,2025-09-06,71.78,Paid Search
2731,80,2024-07-29,48.84,Referral
2732,29,2024-06-12,59.55,
2733,167,2025-11-11,105.7,
2734,67,2025-06-26,84.63,Paid Search
2735,775,2025-10-13,44.37,Referral
2736,193,2025-01-30,70.06,Paid Search
2737,247,2025-10-19,84.71,
2738,584,2024-07-25,10.0,Email
2739,47,2025-02-27,107.49,Referral
2740,96,2025-06-23,21.22,Paid Search
2741,366,2025-09-29,10.8,Referral
2742,408,2025-03-12,10.0,Organic
2743,323,2025-12-01,10.0,Email
2744,744,2024-08-22,10.0,Organic
2745,720,2024-11-04,37.46,Referral
2746,418,2025-10-24,197.2,Paid Search
2747,515,2025-12-23,48.45,Organic
2748,25,2025-08-02,90.67,Email
2749,489,2025-08-14,104.03,Paid Search
2750,298,2025-06-14,87.86,Organic
2751,699,2025-02-28,75.35,Paid Search
2752,641,2023-08-02,10.0,Organic
2753,221,2025-10-01,167.06,Organic
2754,788,2025-09-21,188.43,Organic
2755,514,2025-11-23,10.0,Referral
2756,459,2025-06-20,18.56,Organic
2757,348,2025-07-29,63.21,Referral
2758,639,2025-12-14,22.13,Email
2759,41,2025-12-21,110.36,Email
2760,245,2024-06-12,36.3,Paid Search
2761,157,2025-09-08,209.9,Email
2762,100,2024-01-13,151.43,Organic
2763,785,2025-11-10,92.75,Referral
2764,561,2025-11-01,141.62,Paid Search
2765,511,2024-10-03,146.35,Email
2766,322,2023-12-19,46.16,Referral
2767,166,2023-10-18,31.03,
2768,591,2025-03-15,84.69,Referral
2769,92,2023-12-06,131.7,Organic
2770,728,2025-12-15,88.34,Email
2771,265,2025-07-03,10.0,Referral
2772,782,2025-05-25,31.83,Organic
2773,127,2025-11-29,75.56,Email
2774,41,2025-03-26,75.46,Referral
2775,411,2025-05-31,198.35,Organic
2776,452,2025-11-10,10.0,Referral
2777,383,2024-04-27,110.34,
2778,519,2025-10-04,169.35,Referral
2779,699,2023-12-25,216.29,Paid Search
2780,759,2025-10-10,55.74,Organic
2781,717,2025-09-12,109.49,Paid Search
2782,159,2025-09-06,114.19,Paid Search
2783,298,2025-10-02,91.73,Organic
2784,584,2025-07-23,74.07,
2785,229,2025-09-18,106.16,Email
2786,686,2023-08-12,10.0,Referral
2787,478,2024-09-28,120.92,Email
2788,112,2025-01-20,87.57,Organic
2789,750,2024-05-29,66.65,Email
2790,787,2024-07-18,202.81,Organic
2791,412,2025-12-24,39.5,Paid Search
2792,325,2025-01-23,55.82,
2793,218,2025-10-25,199.49,Paid Search
2794,286,2024-07-19,30.08,
2795,559,2024-12-01,46.99,
2796,150,2025-02-15,71.18,Referral
2797,582,2023-11-03,130.44,Email
2798,64,2025-05-04,92.47,
2799,485,2024-01-05,10.0,Paid Search
2800,217,2024-08-25,48.07,Email
2801,277,2025-10-13,43.56,Organic
2802,86,2024-02-25,75.37,Paid Search
2803,281,2025-04-05,105.55,Paid Search
2804,306,2025-08-25,105.09,Email
2805,430,2025-04-18,10.0,Organic
2806,686,2024-07-17,143.84,Organic
2807,56,2025-06-24,95.15,Email
2808,351,2025-02-02,163.07,
2809,204,2025-05-24,106.65,Email
2810,494,2025-11-06,146.08,Organic
2811,714,2025-06-22,107.99,Referral
2812,710,2025-08-21,160.77,Paid Search
2813,575,2025-09-11,111.34,Organic
2814,80,2025-08-02,74.13,Organic
2815,332,2024-12-12,216.35,
2816,155,2025-01-16,133.34,Organic
2817,512,2025-09-20,114.42,Paid Search
2818,691,2025-07-05,10.0,Referral
2819,534,2024-07-29,10.0,Email
2820,129,2025-03-09,97.56,Email
2821,655,2025-11-21,88.73,Paid Search
2822,38,2025-11-18,43.15,Organic
2823,431,2025-11-28,88.46,Organic
2824,616,2025-09-03,175.32,Organic
2825,357,2025-07-16,121.72,Organic
2826,696,2025-12-09,11.54,Paid Search
2827,380,2025-12-20,73.31,Paid Search
2828,310,2024-05-31,31.7,
2829,717,2025-07-11,56.74,Email
2830,424,2025-10-04,55.18,Referral
2831,361,2025-12-24,51.34,Email
2832,536,2025-12-21,10.0,
2833,117,2024-03-11,72.34,
2834,439,2024-11-19,46.36,
2835,567,2024-11-22,10.0,Email
2836,391,2025-05-03,203.18,Email
2837,650,2024-12-09,145.33,Paid Search
2838,90,2025-10-11,57.42,Paid Search
2839,92,2025-07-21,81.13,Paid Search
2840,632,2025-05-13,10.0,Paid Search
2841,509,2024-10-06,181.74,Email
2842,516,2025-08-08,193.84,Paid Search
2843,684,2025-10-07,89.4,Email
2844,217,2025-03-18,141.41,Email
2845,565,2024-11-20,90.52,
2846,201,2025-12-01,10.0,Paid Search
2847,360,2025-07-24,55.29,Email
2848,661,2025-12-26,87.92,Email
2849,8,2024-12-10,52.73,Organic
2850,520,2024-01-29,66.88,Referral
2851,675,2025-12-22,74.52,Referral
2852,425,2025-06-24,75.15,
2853,425,2025-03-09,83.14,Paid Search
2854,27,2024-10-24,16.36,Referral
2855,532,2025-10-09,36.98,Referral
2856,344,2025-09-19,10.0,Email
2857,248,2025-05-15,138.67,Email
2858,198,2025-07-23,10.0,
2859,53,2025-10-06,149.22,Organic
2860,652,2025-12-31,163.18,
2861,413,2025-08-06,61.87,Organic
2862,448,2025-06-01,10.0,Paid Search
2863,728,2025-12-19,58.32,Organic
2864,517,2024-01-24,76.15,Email
2865,781,2025-11-05,19.36,Referral
2866,567,2024-11-18,49.09,Referral
2867,209,2024-07-11,171.81,
2868,27,2025-08-10,119.9,Paid Search
2869,644,2025-08-07,24.53,Organic
2870,29,2025-07-04,10.0,Paid Search
2871,586,2025-10-22,60.38,Paid Search
2872,761,2024-05-22,67.19,Email
2873,650,2025-11-30,109.77,Referral
2874,192,2025-03-10,47.88,Organic
